play_id,game_id,defteam,game_date,home_team,play_type,game_half,qtr,penalty_team,penalty_player_id,penalty_yards,penalty_type
3318,2012121606,DEN,2012-12-16,BAL,no_play,Half2,4,DEN,00-0027083,15,Roughing the Passer
3351,2012121606,DEN,2012-12-16,BAL,no_play,Half2,4,BAL,00-0022084,15,Unnecessary Roughness
3657,2012121606,BAL,2012-12-16,BAL,pass,Half2,4,BAL,00-0026369,15,Unnecessary Roughness
3981,2012121606,BAL,2012-12-16,BAL,no_play,Half2,4,DEN,00-0026516,5,Delay of Game
4008,2012121606,BAL,2012-12-16,BAL,no_play,Half2,4,DEN,00-0024756,5,False Start
4064,2012121606,DEN,2012-12-16,BAL,no_play,Half2,4,DEN,00-0027940,5,Defensive Offside
320,2012121605,JAC,2012-12-16,MIA,no_play,Half1,1,JAC,00-0022695,5,Defensive Offside
565,2012121605,MIA,2012-12-16,MIA,no_play,Half1,1,JAC,00-0018956,10,NA
738,2012121605,JAC,2012-12-16,MIA,no_play,Half1,1,MIA,00-0026351,5,False Start
882,2012121605,MIA,2012-12-16,MIA,no_play,Half1,1,MIA,00-0027037,16,Defensive Pass Interference
1060,2012121605,MIA,2012-12-16,MIA,no_play,Half1,2,JAC,00-0029076,10,Offensive Holding
1182,2012121605,JAC,2012-12-16,MIA,no_play,Half1,2,JAC,00-0028059,15,Personal Foul
1294,2012121605,MIA,2012-12-16,MIA,no_play,Half1,2,JAC,00-0024344,5,Illegal Substitution
1391,2012121605,MIA,2012-12-16,MIA,no_play,Half1,2,MIA,00-0027878,5,Defensive Offside
1688,2012121605,JAC,2012-12-16,MIA,no_play,Half1,2,JAC,00-0022080,13,Defensive Pass Interference
1995,2012121605,MIA,2012-12-16,MIA,no_play,Half1,2,JAC,00-0028401,10,Offensive Holding
2193,2012121605,JAC,2012-12-16,MIA,no_play,Half2,3,MIA,00-0029619,5,False Start
2787,2012121605,JAC,2012-12-16,MIA,run,Half2,3,JAC,00-0022080,5,Illegal Contact
3197,2012121605,JAC,2012-12-16,MIA,no_play,Half2,4,JAC,00-0029610,8,Defensive Pass Interference
3414,2012121605,JAC,2012-12-16,MIA,no_play,Half2,4,JAC,00-0026605,7,Roughing the Passer
71,2012121604,CLE,2012-12-16,CLE,no_play,Half1,1,WAS,00-0026248,5,False Start
308,2012121604,WAS,2012-12-16,CLE,no_play,Half1,1,CLE,00-0026997,5,False Start
604,2012121604,WAS,2012-12-16,CLE,no_play,Half1,1,CLE,00-0025390,5,False Start
1318,2012121604,CLE,2012-12-16,CLE,no_play,Half1,2,WAS,00-0026248,5,False Start
1720,2012121604,WAS,2012-12-16,CLE,no_play,Half1,2,WAS,00-0027704,5,Defensive Offside
2437,2012121604,WAS,2012-12-16,CLE,no_play,Half2,3,CLE,00-0029253,5,False Start
2856,2012121604,CLE,2012-12-16,CLE,pass,Half2,3,WAS,00-0026345,15,Taunting
2933,2012121604,CLE,2012-12-16,CLE,no_play,Half2,3,CLE,00-0021186,5,Illegal Contact
2988,2012121604,CLE,2012-12-16,CLE,no_play,Half2,3,WAS,00-0029604,10,Intentional Grounding
3669,2012121604,CLE,2012-12-16,CLE,no_play,Half2,4,WAS,00-0024271,5,False Start
313,2012121603,STL,2012-12-16,STL,run,Half1,1,STL,00-0022034,2,Defensive Holding
562,2012121603,MIN,2012-12-16,STL,no_play,Half1,1,STL,00-0027648,10,Offensive Holding
1672,2012121603,STL,2012-12-16,STL,no_play,Half1,2,STL,00-0026206,5,Neutral Zone Infraction
1904,2012121603,MIN,2012-12-16,STL,no_play,Half1,2,STL,00-0022832,5,False Start
1975,2012121603,MIN,2012-12-16,STL,no_play,Half1,2,STL,00-0025761,5,False Start
2913,2012121603,MIN,2012-12-16,STL,no_play,Half2,3,STL,0,5,False Start
2936,2012121603,MIN,2012-12-16,STL,no_play,Half2,3,MIN,00-0027350,5,Defensive Pass Interference
3305,2012121603,STL,2012-12-16,STL,pass,Half2,4,MIN,00-0027030,15,Unnecessary Roughness
3460,2012121603,MIN,2012-12-16,STL,no_play,Half2,4,MIN,00-0029691,29,Defensive Pass Interference
4111,2012121603,MIN,2012-12-16,STL,no_play,Half2,4,STL,00-0027785,5,False Start
86,2012121602,TB,2012-12-16,NO,no_play,Half1,1,NO,00-0022929,10,Offensive Holding
938,2012121602,TB,2012-12-16,NO,no_play,Half1,2,NO,00-0025512,5,False Start
1331,2012121602,TB,2012-12-16,NO,no_play,Half1,2,TB,00-0026618,5,Encroachment
1354,2012121602,TB,2012-12-16,NO,no_play,Half1,2,NO,00-0025512,10,Offensive Holding
1386,2012121602,TB,2012-12-16,NO,no_play,Half1,2,TB,00-0028160,5,Defensive Holding
2798,2012121602,NO,2012-12-16,NO,no_play,Half2,3,TB,00-0029613,10,Offensive Holding
3351,2012121602,NO,2012-12-16,NO,no_play,Half2,4,TB,00-0026223,10,Offensive Holding
3435,2012121602,NO,2012-12-16,NO,no_play,Half2,4,TB,00-0026223,4,False Start
3915,2012121602,TB,2012-12-16,NO,no_play,Half2,4,NO,00-0025980,10,Offensive Holding
3969,2012121602,TB,2012-12-16,NO,no_play,Half2,4,TB,00-0029670,40,Defensive Pass Interference
4125,2012121602,NO,2012-12-16,NO,no_play,Half2,4,TB,00-0027444,10,Offensive Holding
1384,2012121601,NYG,2012-12-16,ATL,no_play,Half1,2,ATL,00-0025426,5,False Start
2063,2012121601,ATL,2012-12-16,ATL,no_play,Half2,3,ATL,00-0021219,15,Unnecessary Roughness
2990,2012121601,NYG,2012-12-16,ATL,no_play,Half2,4,ATL,00-0006101,10,Offensive Holding
3188,2012121601,ATL,2012-12-16,ATL,run,Half2,4,NYG,00-0027036,15,Personal Foul
342,2012121610,SEA,2012-12-16,BUF,no_play,Half1,1,BUF,00-0029561,5,False Start
1481,2012121610,BUF,2012-12-16,BUF,no_play,Half1,2,SEA,00-0027783,10,Offensive Holding
2335,2012121610,SEA,2012-12-16,BUF,no_play,Half2,3,BUF,00-0028097,5,False Start
2470,2012121610,SEA,2012-12-16,BUF,no_play,Half2,3,BUF,00-0029561,5,False Start
2743,2012121610,BUF,2012-12-16,BUF,no_play,Half2,3,SEA,00-0025431,5,False Start
3412,2012121610,BUF,2012-12-16,BUF,no_play,Half2,4,SEA,00-0028013,10,Offensive Holding
3977,2012121610,SEA,2012-12-16,BUF,no_play,Half2,4,BUF,00-0029561,5,False Start
130,2012121609,SD,2012-12-16,SD,pass,Half1,1,SD,00-0026167,15,Personal Foul
420,2012121609,CAR,2012-12-16,SD,no_play,Half1,1,SD,00-0027506,5,False Start
464,2012121609,CAR,2012-12-16,SD,no_play,Half1,1,CAR,00-0029248,6,Neutral Zone Infraction
487,2012121609,CAR,2012-12-16,SD,no_play,Half1,1,SD,00-0021911,5,False Start
575,2012121609,SD,2012-12-16,SD,run,Half1,1,SD,00-0027956,5,NA
810,2012121609,SD,2012-12-16,SD,no_play,Half1,1,SD,00-0025821,5,NA
1150,2012121609,CAR,2012-12-16,SD,no_play,Half1,2,CAR,00-0025470,5,Neutral Zone Infraction
1197,2012121609,CAR,2012-12-16,SD,no_play,Half1,2,SD,00-0027912,5,False Start
1377,2012121609,SD,2012-12-16,SD,no_play,Half1,2,SD,00-0021381,5,Defensive Holding
1587,2012121609,SD,2012-12-16,SD,no_play,Half1,2,SD,00-0026992,15,Roughing the Kicker
2093,2012121609,SD,2012-12-16,SD,no_play,Half1,2,CAR,00-0027089,10,Offensive Pass Interference
2603,2012121609,CAR,2012-12-16,SD,no_play,Half2,3,SD,00-0022804,10,Offensive Holding
3134,2012121609,CAR,2012-12-16,SD,no_play,Half2,4,CAR,00-0028081,13,Defensive Pass Interference
185,2012121608,DET,2012-12-16,ARI,no_play,Half1,1,ARI,00-0024369,10,Offensive Holding
217,2012121608,DET,2012-12-16,ARI,no_play,Half1,1,ARI,00-0028736,5,False Start
896,2012121608,ARI,2012-12-16,ARI,no_play,Half1,1,ARI,00-0027886,5,Illegal Contact
1608,2012121608,ARI,2012-12-16,ARI,no_play,Half1,2,DET,00-0026157,10,Offensive Holding
1707,2012121608,DET,2012-12-16,ARI,no_play,Half1,2,DET,00-0029216,15,NA
1834,2012121608,ARI,2012-12-16,ARI,no_play,Half1,2,DET,00-0026157,3,False Start
1859,2012121608,ARI,2012-12-16,ARI,no_play,Half1,2,DET,00-0029672,2,False Start
2228,2012121608,ARI,2012-12-16,ARI,no_play,Half1,2,DET,00-0026157,5,False Start
3055,2012121608,DET,2012-12-16,ARI,no_play,Half2,3,DET,00-0025428,23,Defensive Pass Interference
3088,2012121608,DET,2012-12-16,ARI,no_play,Half2,3,ARI,00-0024262,5,False Start
3779,2012121608,ARI,2012-12-16,ARI,no_play,Half2,4,DET,00-0026498,5,Delay of Game
290,2012121612,KC,2012-12-16,OAK,pass,Half1,1,KC,00-0028056,15,Horse Collar Tackle
898,2012121612,KC,2012-12-16,OAK,no_play,Half1,2,OAK,00-0023846,5,False Start
1244,2012121612,OAK,2012-12-16,OAK,no_play,Half1,2,KC,00-0027673,10,Offensive Holding
1592,2012121612,KC,2012-12-16,OAK,no_play,Half1,2,OAK,00-0029699,10,Offensive Holding
2589,2012121612,OAK,2012-12-16,OAK,pass,Half2,3,OAK,00-0026240,15,Unnecessary Roughness
2681,2012121612,OAK,2012-12-16,OAK,no_play,Half2,3,OAK,00-0027128,27,Defensive Pass Interference
2780,2012121612,OAK,2012-12-16,OAK,no_play,Half2,3,KC,00-0025409,5,Delay of Game
2954,2012121612,KC,2012-12-16,OAK,no_play,Half2,4,KC,00-0028056,5,Defensive Holding
3380,2012121612,OAK,2012-12-16,OAK,no_play,Half2,4,KC,00-0027695,10,Offensive Pass Interference
3546,2012121612,KC,2012-12-16,OAK,no_play,Half2,4,OAK,00-0027986,5,False Start
1225,2012121611,PIT,2012-12-16,DAL,pass,Half1,2,DAL,00-0027902,10,Offensive Holding
1852,2012121611,PIT,2012-12-16,DAL,no_play,Half1,2,DAL,00-0027947,5,False Start
1893,2012121611,PIT,2012-12-16,DAL,no_play,Half1,2,DAL,00-0024394,10,Offensive Holding
1923,2012121611,PIT,2012-12-16,DAL,no_play,Half1,2,DAL,00-0021678,5,Delay of Game
2838,2012121611,DAL,2012-12-16,DAL,no_play,Half2,3,DAL,0,1,NA
3336,2012121611,PIT,2012-12-16,DAL,no_play,Half2,4,DAL,00-0023958,10,Illegal Use of Hands
3425,2012121611,PIT,2012-12-16,DAL,no_play,Half2,4,DAL,00-0027947,5,False Start
4036,2012121611,DAL,2012-12-16,DAL,pass,Half2,4,DAL,00-0023445,15,Roughing the Passer
1027,2012121613,SF,2012-12-16,NE,no_play,Half1,1,NE,00-0023467,5,False Start
1661,2012121613,NE,2012-12-16,NE,no_play,Half1,2,NE,00-0026160,35,Defensive Pass Interference
2235,2012121613,NE,2012-12-16,NE,no_play,Half1,2,SF,00-0011754,10,Offensive Pass Interference
2521,2012121613,NE,2012-12-16,NE,no_play,Half2,3,NE,00-0029585,5,Defensive Offside
2647,2012121613,SF,2012-12-16,NE,run,Half2,3,NE,00-0023467,3,Low Block
2763,2012121613,SF,2012-12-16,NE,no_play,Half2,3,SF,00-0025513,15,Unnecessary Roughness
3091,2012121613,SF,2012-12-16,NE,no_play,Half2,3,NE,0,5,Illegal Shift
3844,2012121613,SF,2012-12-16,NE,no_play,Half2,4,SF,00-0025534,38,Defensive Pass Interference
3946,2012121613,NE,2012-12-16,NE,no_play,Half2,4,SF,00-0026762,10,Illegal Use of Hands
4220,2012121613,SF,2012-12-16,NE,no_play,Half2,4,SF,00-0026502,5,Encroachment
315,2012121700,TEN,2012-12-17,TEN,no_play,Half1,1,TEN,00-0022409,5,Defensive Holding
486,2012121700,TEN,2012-12-17,TEN,no_play,Half1,1,TEN,00-0027705,9,Defensive Pass Interference
519,2012121700,TEN,2012-12-17,TEN,run,Half1,1,TEN,00-0022409,6,NA
915,2012121700,TEN,2012-12-17,TEN,no_play,Half1,2,TEN,00-0027038,5,Encroachment
1257,2012121700,TEN,2012-12-17,TEN,no_play,Half1,2,NYJ,00-0027876,5,Delay of Game
1344,2012121700,NYJ,2012-12-17,TEN,no_play,Half1,2,TEN,00-0024256,8,Offensive Holding
1596,2012121700,TEN,2012-12-17,TEN,no_play,Half1,2,NYJ,00-0028238,3,False Start
1664,2012121700,TEN,2012-12-17,TEN,no_play,Half1,2,TEN,00-0027038,5,Encroachment
2067,2012121700,TEN,2012-12-17,TEN,no_play,Half2,3,NYJ,00-0028238,10,Offensive Holding
2246,2012121700,NYJ,2012-12-17,TEN,no_play,Half2,3,TEN,00-0025925,10,Offensive Holding
2413,2012121700,TEN,2012-12-17,TEN,no_play,Half2,3,TEN,00-0026930,5,Encroachment
3027,2012121700,TEN,2012-12-17,TEN,no_play,Half2,4,NYJ,00-0026979,5,False Start
3319,2012121700,NYJ,2012-12-17,TEN,no_play,Half2,4,TEN,00-0024256,10,Offensive Holding
3485,2012121700,TEN,2012-12-17,TEN,no_play,Half2,4,TEN,0,10,Offensive Holding
3722,2012121700,TEN,2012-12-17,TEN,no_play,Half2,4,TEN,00-0021085,15,Roughing the Passer
362,2012122200,ATL,2012-12-22,DET,no_play,Half1,1,ATL,00-0026238,5,Neutral Zone Infraction
486,2012122200,DET,2012-12-22,DET,no_play,Half1,1,DET,00-0027855,5,Encroachment
969,2012122200,DET,2012-12-22,DET,no_play,Half1,2,ATL,00-0022245,10,Offensive Holding
2092,2012122200,ATL,2012-12-22,DET,no_play,Half2,3,ATL,00-0019546,5,Neutral Zone Infraction
3464,2012122200,ATL,2012-12-22,DET,pass,Half2,4,DET,00-0022808,15,Unnecessary Roughness
78,2012122301,OAK,2012-12-23,CAR,run,Half1,1,CAR,00-0020337,10,Offensive Holding
194,2012122301,OAK,2012-12-23,CAR,no_play,Half1,1,CAR,0,5,NA
511,2012122301,OAK,2012-12-23,CAR,no_play,Half1,1,CAR,00-0020337,10,Offensive Pass Interference
698,2012122301,CAR,2012-12-23,CAR,no_play,Half1,1,CAR,00-0027774,15,Roughing the Passer
988,2012122301,CAR,2012-12-23,CAR,pass,Half1,2,CAR,00-0029248,15,Unnecessary Roughness
1306,2012122301,OAK,2012-12-23,CAR,pass,Half1,2,OAK,00-0022539,15,Unnecessary Roughness
1456,2012122301,OAK,2012-12-23,CAR,pass,Half1,2,OAK,00-0029631,15,Unnecessary Roughness
2035,2012122301,CAR,2012-12-23,CAR,no_play,Half2,3,OAK,00-0027674,10,Offensive Holding
2222,2012122301,OAK,2012-12-23,CAR,no_play,Half2,3,OAK,00-0026533,15,Roughing the Passer
2297,2012122301,OAK,2012-12-23,CAR,no_play,Half2,3,CAR,00-0027485,10,Offensive Holding
2600,2012122301,OAK,2012-12-23,CAR,no_play,Half2,3,CAR,00-0027939,4,Illegal Motion
2761,2012122301,CAR,2012-12-23,CAR,no_play,Half2,4,OAK,00-0019632,5,False Start
2806,2012122301,CAR,2012-12-23,CAR,no_play,Half2,4,CAR,00-0026207,9,Unnecessary Roughness
2863,2012122301,CAR,2012-12-23,CAR,no_play,Half2,4,OAK,00-0027986,10,Offensive Holding
3060,2012122301,OAK,2012-12-23,CAR,pass,Half2,4,CAR,00-0027939,14,Unsportsmanlike Conduct
3458,2012122301,OAK,2012-12-23,CAR,no_play,Half2,4,CAR,00-0026715,5,False Start
123,2012122302,BUF,2012-12-23,MIA,no_play,Half1,1,BUF,00-0024348,5,Defensive Offside
354,2012122302,MIA,2012-12-23,MIA,no_play,Half1,1,BUF,00-0027053,5,False Start
880,2012122302,MIA,2012-12-23,MIA,no_play,Half1,1,BUF,00-0027778,5,False Start
946,2012122302,MIA,2012-12-23,MIA,no_play,Half1,2,BUF,00-0029660,5,False Start
1993,2012122302,MIA,2012-12-23,MIA,no_play,Half1,2,BUF,00-0027027,5,False Start
2507,2012122302,BUF,2012-12-23,MIA,pass,Half2,3,BUF,00-0026906,15,Roughing the Passer
2806,2012122302,MIA,2012-12-23,MIA,no_play,Half2,3,BUF,00-0028097,10,Offensive Holding
2959,2012122302,BUF,2012-12-23,MIA,no_play,Half2,3,BUF,00-0029542,9,Defensive Pass Interference
3305,2012122302,MIA,2012-12-23,MIA,no_play,Half2,4,BUF,00-0026364,5,Delay of Game
3436,2012122302,MIA,2012-12-23,MIA,no_play,Half2,4,MIA,00-0022805,5,Neutral Zone Infraction
3866,2012122302,MIA,2012-12-23,MIA,no_play,Half2,4,MIA,00-0027878,15,Roughing the Passer
3899,2012122302,MIA,2012-12-23,MIA,run,Half2,4,BUF,00-0029561,15,NA
3982,2012122302,MIA,2012-12-23,MIA,no_play,Half2,4,MIA,00-0027878,5,Defensive Offside
228,2012122303,PIT,2012-12-23,PIT,pass,Half1,1,PIT,00-0021344,15,Unsportsmanlike Conduct
832,2012122303,CIN,2012-12-23,PIT,run,Half1,1,PIT,00-0023465,10,Offensive Holding
1011,2012122303,CIN,2012-12-23,PIT,no_play,Half1,2,CIN,00-0026725,5,Running Into the Kicker
1374,2012122303,CIN,2012-12-23,PIT,no_play,Half1,2,PIT,00-0022785,4,False Start
1463,2012122303,PIT,2012-12-23,PIT,no_play,Half1,2,CIN,00-0029592,5,False Start
2098,2012122303,PIT,2012-12-23,PIT,no_play,Half2,3,PIT,00-0020426,6,Defensive Offside
2246,2012122303,PIT,2012-12-23,PIT,no_play,Half2,3,CIN,00-0027973,15,Intentional Grounding
2899,2012122303,PIT,2012-12-23,PIT,no_play,Half2,4,PIT,00-0028066,28,Defensive Pass Interference
3333,2012122303,CIN,2012-12-23,PIT,no_play,Half2,4,CIN,00-0025405,5,Defensive Holding
3429,2012122303,CIN,2012-12-23,PIT,no_play,Half2,4,CIN,00-0029414,10,Offensive Holding
3976,2012122303,CIN,2012-12-23,PIT,pass,Half2,4,CIN,00-0028912,5,Defensive Delay of Game
313,2012122304,JAC,2012-12-23,JAC,no_play,Half1,1,JAC,00-0027047,8,Defensive Pass Interference
1135,2012122304,NE,2012-12-23,JAC,no_play,Half1,2,JAC,00-0028052,10,Offensive Holding
1643,2012122304,JAC,2012-12-23,JAC,no_play,Half1,2,NE,00-0027713,5,Illegal Motion
1742,2012122304,NE,2012-12-23,JAC,no_play,Half1,2,JAC,00-0024243,10,Offensive Holding
2589,2012122304,NE,2012-12-23,JAC,no_play,Half2,3,NE,00-0026071,5,Defensive Pass Interference
2908,2012122304,JAC,2012-12-23,JAC,pass,Half2,3,JAC,00-0024405,15,Roughing the Passer
3962,2012122304,NE,2012-12-23,JAC,no_play,Half2,4,JAC,00-0026658,4,False Start
4021,2012122304,NE,2012-12-23,JAC,no_play,Half2,4,NE,00-0022712,14,Unnecessary Roughness
4330,2012122304,NE,2012-12-23,JAC,no_play,Half2,4,NE,00-0027010,15,Unnecessary Roughness
236,2012122305,IND,2012-12-23,KC,no_play,Half1,1,KC,00-0029543,5,False Start
366,2012122305,IND,2012-12-23,KC,no_play,Half1,1,KC,00-0029524,10,Offensive Holding
1143,2012122305,IND,2012-12-23,KC,no_play,Half1,2,IND,00-0027881,5,Neutral Zone Infraction
1608,2012122305,IND,2012-12-23,KC,no_play,Half1,2,KC,00-0029543,10,Illegal Use of Hands
1643,2012122305,IND,2012-12-23,KC,no_play,Half1,2,IND,00-0027431,5,Illegal Use of Hands
1699,2012122305,IND,2012-12-23,KC,no_play,Half1,2,KC,00-0029543,10,Offensive Holding
2348,2012122305,IND,2012-12-23,KC,pass,Half2,3,IND,00-0028650,14,Unnecessary Roughness
2575,2012122305,IND,2012-12-23,KC,no_play,Half2,3,IND,00-0027001,24,Defensive Pass Interference
2758,2012122305,KC,2012-12-23,KC,no_play,Half2,3,KC,00-0023449,15,Roughing the Passer
3005,2012122305,IND,2012-12-23,KC,no_play,Half2,3,KC,00-0029524,5,False Start
3247,2012122305,IND,2012-12-23,KC,no_play,Half2,4,KC,00-0024281,5,False Start
3631,2012122305,KC,2012-12-23,KC,no_play,Half2,4,KC,00-0026016,5,Defensive Offside
281,2012122306,DAL,2012-12-23,DAL,no_play,Half1,1,DAL,00-0025413,9,NA
645,2012122306,DAL,2012-12-23,DAL,no_play,Half1,1,NO,00-0025512,5,False Start
792,2012122306,DAL,2012-12-23,DAL,no_play,Half1,1,NO,00-0027696,5,False Start
1204,2012122306,DAL,2012-12-23,DAL,run,Half1,2,NO,00-0024301,10,Offensive Holding
1237,2012122306,DAL,2012-12-23,DAL,no_play,Half1,2,NO,00-0024424,8,Offensive Holding
1371,2012122306,NO,2012-12-23,DAL,no_play,Half1,2,DAL,00-0024394,10,Offensive Holding
1892,2012122306,DAL,2012-12-23,DAL,no_play,Half1,2,DAL,00-0025413,5,Defensive Offside
3000,2012122306,DAL,2012-12-23,DAL,no_play,Half2,3,DAL,00-0023559,3,Defensive Pass Interference
3321,2012122306,NO,2012-12-23,DAL,no_play,Half2,3,DAL,00-0022127,5,False Start
4033,2012122306,DAL,2012-12-23,DAL,no_play,Half2,4,NO,00-0027696,5,False Start
1628,2012122307,WAS,2012-12-23,PHI,no_play,Half1,2,PHI,00-0026123,5,False Start
1733,2012122307,WAS,2012-12-23,PHI,no_play,Half1,2,PHI,00-0026370,10,Offensive Holding
3323,2012122307,PHI,2012-12-23,PHI,no_play,Half2,4,WAS,00-0029665,5,Delay of Game
3778,2012122307,WAS,2012-12-23,PHI,no_play,Half2,4,PHI,00-0029567,5,Illegal Forward Pass
75,2012122308,STL,2012-12-23,TB,no_play,Half1,1,STL,00-0027952,5,Neutral Zone Infraction
320,2012122308,STL,2012-12-23,TB,no_play,Half1,1,TB,00-0027607,5,False Start
1023,2012122308,STL,2012-12-23,TB,run,Half1,2,STL,00-0024250,15,NA
1121,2012122308,STL,2012-12-23,TB,no_play,Half1,2,STL,00-0026142,5,Neutral Zone Infraction
2042,2012122308,STL,2012-12-23,TB,run,Half2,3,STL,0,5,Illegal Use of Hands
2207,2012122308,TB,2012-12-23,TB,no_play,Half2,3,STL,00-0026310,3,Offensive Holding
3335,2012122308,TB,2012-12-23,TB,no_play,Half2,4,STL,00-0028872,5,Delay of Game
3613,2012122308,STL,2012-12-23,TB,no_play,Half2,4,STL,00-0026142,5,Neutral Zone Infraction
655,2012122314,SD,2012-12-23,NYJ,no_play,Half1,1,SD,00-0021381,22,Defensive Pass Interference
1045,2012122314,NYJ,2012-12-23,NYJ,no_play,Half1,2,NYJ,00-0029559,15,Roughing the Passer
1167,2012122314,NYJ,2012-12-23,NYJ,no_play,Half1,2,SD,00-0029457,10,Offensive Holding
1200,2012122314,NYJ,2012-12-23,NYJ,no_play,Half1,2,SD,00-0029457,10,Offensive Holding
1300,2012122314,NYJ,2012-12-23,NYJ,no_play,Half1,2,SD,0,5,NA
2253,2012122314,SD,2012-12-23,NYJ,no_play,Half2,3,NYJ,00-0020969,5,Illegal Formation
2422,2012122314,NYJ,2012-12-23,NYJ,no_play,Half2,3,NYJ,00-0028032,5,Encroachment
2671,2012122314,NYJ,2012-12-23,NYJ,no_play,Half2,3,NYJ,00-0028334,5,Defensive Holding
3279,2012122314,NYJ,2012-12-23,NYJ,no_play,Half2,4,NYJ,00-0027712,5,Defensive Holding
297,2012122300,GB,2012-12-23,GB,no_play,Half1,1,TEN,00-0027946,5,Delay of Game
591,2012122300,GB,2012-12-23,GB,no_play,Half1,1,TEN,00-0027946,11,Intentional Grounding
2007,2012122300,TEN,2012-12-23,GB,no_play,Half1,2,TEN,00-0027977,5,Neutral Zone Infraction
3455,2012122300,TEN,2012-12-23,GB,no_play,Half2,4,GB,00-0022999,10,Offensive Holding
3534,2012122300,TEN,2012-12-23,GB,run,Half2,4,TEN,00-0027038,9,NA
4015,2012122300,TEN,2012-12-23,GB,no_play,Half2,4,TEN,00-0028362,5,Offside on Free Kick
173,2012122310,MIN,2012-12-23,HOU,no_play,Half1,1,MIN,00-0027350,12,Defensive Pass Interference
311,2012122310,HOU,2012-12-23,HOU,no_play,Half1,1,MIN,00-0027981,5,False Start
737,2012122310,HOU,2012-12-23,HOU,pass,Half1,1,MIN,00-0029687,15,Personal Foul
2119,2012122310,HOU,2012-12-23,HOU,pass,Half2,3,HOU,00-0029643,15,Roughing the Passer
2315,2012122310,MIN,2012-12-23,HOU,no_play,Half2,3,HOU,00-0026166,5,False Start
2440,2012122310,MIN,2012-12-23,HOU,no_play,Half2,3,HOU,00-0026166,10,Offensive Holding
2565,2012122310,HOU,2012-12-23,HOU,no_play,Half2,3,HOU,00-0022137,5,Defensive Holding
2942,2012122310,HOU,2012-12-23,HOU,no_play,Half2,3,MIN,00-0029687,5,False Start
3459,2012122310,HOU,2012-12-23,HOU,pass,Half2,4,HOU,00-0024257,5,NA
3619,2012122310,MIN,2012-12-23,HOU,no_play,Half2,4,MIN,00-0029606,15,Roughing the Passer
3676,2012122310,MIN,2012-12-23,HOU,no_play,Half2,4,HOU,00-0026166,5,False Start
321,2012122311,DEN,2012-12-23,DEN,no_play,Half1,1,CLE,00-0027694,5,False Start
546,2012122311,DEN,2012-12-23,DEN,no_play,Half1,1,CLE,00-0026997,5,False Start
788,2012122311,CLE,2012-12-23,DEN,no_play,Half1,1,CLE,00-0027975,5,Neutral Zone Infraction
877,2012122311,CLE,2012-12-23,DEN,no_play,Half1,1,DEN,00-0027658,10,Offensive Holding
1359,2012122311,CLE,2012-12-23,DEN,no_play,Half1,2,CLE,00-0021186,5,Defensive Holding
1731,2012122311,CLE,2012-12-23,DEN,no_play,Half1,2,DEN,00-0015754,5,Offensive Pass Interference
1877,2012122311,CLE,2012-12-23,DEN,no_play,Half1,2,DEN,00-0027984,5,False Start
1900,2012122311,CLE,2012-12-23,DEN,no_play,Half1,2,CLE,00-0029314,6,Defensive Pass Interference
2086,2012122311,CLE,2012-12-23,DEN,no_play,Half1,2,DEN,0,5,Delay of Game
2322,2012122311,DEN,2012-12-23,DEN,run,Half2,3,DEN,00-0000585,15,Personal Foul
2734,2012122311,CLE,2012-12-23,DEN,no_play,Half2,3,DEN,00-0026152,5,Illegal Formation
3271,2012122311,CLE,2012-12-23,DEN,no_play,Half2,4,CLE,00-0019986,5,Neutral Zone Infraction
3350,2012122311,CLE,2012-12-23,DEN,no_play,Half2,4,CLE,00-0028075,18,Defensive Pass Interference
3470,2012122311,DEN,2012-12-23,DEN,no_play,Half2,4,DEN,00-0027940,5,Defensive Offside
3515,2012122311,DEN,2012-12-23,DEN,no_play,Half2,4,CLE,00-0026205,5,False Start
3755,2012122311,DEN,2012-12-23,DEN,no_play,Half2,4,DEN,00-0022247,19,Defensive Pass Interference
3859,2012122311,CLE,2012-12-23,DEN,no_play,Half2,4,DEN,00-0025504,5,False Start
3903,2012122311,CLE,2012-12-23,DEN,no_play,Half2,4,DEN,00-0027984,5,False Start
3967,2012122311,DEN,2012-12-23,DEN,no_play,Half2,4,CLE,00-0025390,5,False Start
4121,2012122311,CLE,2012-12-23,DEN,no_play,Half2,4,DEN,0,5,Illegal Shift
263,2012122312,ARI,2012-12-23,ARI,no_play,Half1,1,ARI,00-0026910,5,Defensive Holding
641,2012122312,CHI,2012-12-23,ARI,no_play,Half1,1,CHI,00-0024277,10,Defensive Pass Interference
982,2012122312,CHI,2012-12-23,ARI,no_play,Half1,1,ARI,00-0029551,10,Offensive Holding
2662,2012122312,CHI,2012-12-23,ARI,no_play,Half2,3,ARI,00-0029528,5,Offensive Holding
3204,2012122312,CHI,2012-12-23,ARI,no_play,Half2,3,ARI,00-0026625,5,False Start
97,2012122309,BAL,2012-12-23,BAL,no_play,Half1,1,BAL,00-0022161,5,Defensive Offside
650,2012122309,BAL,2012-12-23,BAL,no_play,Half1,1,NYG,00-0022838,5,False Start
1026,2012122309,NYG,2012-12-23,BAL,run,Half1,1,BAL,00-0022084,10,Offensive Holding
1638,2012122309,BAL,2012-12-23,BAL,no_play,Half1,2,NYG,00-0022838,10,Offensive Holding
